Ghost Rider (2007),8004
Breach (2007),8005
Music and Lyrics (2007),8006
"Number 23, The (2007)",8007
Reno 911!: Miami (2007),8008
Black Snake Moan (2006),8009
Gray Matters (2006),8010
Factory Girl (2006),8011
Hot Fuzz (2007),8012
"36th Chamber of Shaolin, The (Shao Lin san shi liu fang) (Master Killer) (1978)",8013
Citizen X (1995),8014
"""Great Performances"" Cats (1998)",8015
Next (2007),8016
Breaking and Entering (2006),8017
Amazing Grace (2006),8018
Teen Wolf Too (1987),8019
Zodiac (2007),8020
Babylon 5: The Gathering (1993),8021
Wild Hogs (2007),8022
Atlantis: Milo's Return (2003) ,8023
"Westerner, The (1940)",8024
"Ultimate Gift, The (2006)",8025
300 (2007),8026
"Abandoned, The (2006)",8027
Julius Caesar (1953),8028
Starter for 10 (2006),8029
"Last Mimzy, The (2007)",8030
Priceless (Hors de prix) (2006),8031
"Host, The (Gwoemul) (2006)",8032
Becoming Jane (2007),8033
"Namesake, The (2006)",8034
I Think I Love My Wife (2007),8035
Premonition (2007),8036
Dead Silence (2007),8037
Reign Over Me (2007),8038
Pride (2007),8039
Shooter (2007),8040
"Hills Have Eyes II, The (2007)",8041
TMNT (Teenage Mutant Ninja Turtles) (2007),8042
"Italian, The (Italianetz) (2005)",8043
Jindabyne (2006),8044
Black Book (Zwartboek) (2006),8045
"Darwin Awards, The (2006)",8046
"Lookout, The (2007)",8047
Blades of Glory (2007),8048
Are We Done Yet? (2007),8049
Grindhouse (2007),8050
"Reaping, The (2007)",8051
Meet the Robinsons (2007),8052
Inglorious Bastards (Quel maledetto treno blindato) (1978),8053
Seraphim Falls (2006),8054
Sunshine (2007),8055
"Hoax, The (2007)",8056
How the Grinch Stole Christmas! (1966),8057
Goya's Ghosts (2006),8058
Perfect Stranger (2007),8059
Disturbia (2007),8060
Pathfinder (2007),8061
Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),8062
"Vie en Rose, La (Môme, La) (2007)",8063
"Contract, The (2006)",8064
Fracture (2007),8065
Big Nothing (2006),8066
Vacancy (2007),8067
In the Land of Women (2007),8068
Mr. Bean's Holiday (2007),8069
"Invisible, The (2007)",8070
Kickin It Old Skool (2007),8071
"Condemned, The (2007)",8072
Spider-Man 3 (2007),8073
Lucky You (2007),8074
It's a Very Merry Muppet Christmas Movie (2002),8075
21 Up (1977),8076
Year of the Dog (2007),8077
"Ex, The (2007)",8078
Paprika (Papurika) (2006),8079
Day Watch (Dnevnoy dozor) (2006),8080
This Is England (2006),8081
Away from Her (2006),8082
Knocked Up (2007),8083
Hairspray (2007),8084
28 Weeks Later (2007),8085
Georgia Rule (2007),8086
Delta Farce (2007),8087
Jonestown: The Life and Death of Peoples Temple (2006),8088
Shrek the Third (2007),8089
Once (2006),8090
Pirates of the Caribbean: At World's End (2007),8091
Bug (2007),8092
Mr. Brooks (2007),8093
"Librarian: Quest for the Spear, The (2004)",8094
"I'm a Cyborg, But That's OK (Saibogujiman kwenchana) (2006)",8095
Eagle vs Shark (2007),8096
88 Minutes (2008),8097
Cashback (2006),8098
Ocean's Thirteen (2007),8099
Them (Ils) (2006),8100
Ten Canoes (2006),8101
Hostel: Part II (2007),8102
Paranoid Park (2007),8103
"Legend of Sleepy Hollow, The (1980)",8104
Surf's Up (2007),8105
Fantastic Four: Rise of the Silver Surfer (2007),8106
Nancy Drew (2007),8107
Fido (2006),8108
Death Proof (2007),8109
Rescue Dawn (2006),8110
"TV Set, The (2006)",8111
"Valet, The (La doublure) (2006)",8112
"Night of the Generals, The (1967)",8113
In Search of a Midnight Kiss (2007),8114
Sybil (1976),8115
O Lucky Man! (1973),8116
Sicko (2007),8117
Popular Music (Populärmusik från Vittula) (2004),8118
"Man in the Iron Mask, The (1939)",8119
"Mighty Heart, A (2007)",8120
1408 (2007),8121
Death at a Funeral (2007),8122
Live Free or Die Hard (2007),8123
License to Wed (2007),8124
Evening (2007),8125
Evan Almighty (2007),8126
Transformers (2007),8127
Captivity (2007),8128
Harry Potter and the Order of the Phoenix (2007),8129
I Now Pronounce You Chuck and Larry (2007),8130
Arn: The Knight Templar (Arn - Tempelriddaren) (2007),8131
Driving Lessons (2006),8132
First Snow (2006),8133
Across the Universe (2007),8134
Broken English (2007),8135
Hot Rod (2007),8136
Stardust (2007),8137
Skinwalkers (2007),8138
"Simpsons Movie, The (2007)",8139
I Know Who Killed Me (2007),8140
No Reservations (2007),8141
Underdog (2007),8142
Charlie Bartlett (2007),8143
"Bourne Ultimatum, The (2007)",8144
Bratz: The Movie (2007),8145
My Best Friend (Mon meilleur ami) (2006),8146
You Kill Me (2007),8147
Tell No One (Ne le dis à personne) (2006),8148
Superbad (2007),8149
Talk to Me (2007),8150
Resurrecting the Champ (2007),8151
Rush Hour 3 (2007),8152
"Last Legion, The (2007)",8153
Balls of Fury (2007),8154
Sydney White (2007),8155
"Kingdom, The (2007)",8156
Rocket Science (2007),8157
Daddy Day Camp (2007),8158
"Invasion, The (2007)",8159
War (2007),8160
"Nanny Diaries, The (2007)",8161
Halloween (2007),8162
Death Sentence (2007),8163
2 Days in Paris (2007),8164
"King of Kong, The (2007)",8165
Behind the Mask: The Rise of Leslie Vernon (2006),8166
"Brothers Solomon, The (2007)",8167
"Nines, The (2007)",8168
"Good Night, The (2007)",8169
Planet Terror (2007),8170
3:10 to Yuma (2007),8171
Shoot 'Em Up (2007),8172
"Ten, The (2007)",8173
"Evening with Kevin Smith, An (2002)",8174
Atonement (2007),8175
My Winnipeg (2007),8176
Requiem (2006),8177
"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) (2007)",8178
No End in Sight (2007),8179
"Brave One, The (2007)",8180
In the Valley of Elah (2007),8181
I Could Never Be Your Woman (2007),8182
December Boys (2007),8183
"Hunting Party, The (2007)",8184
Eastern Promises (2007),8185
"Unreasonable Man, An (2006)",8186
Tekkonkinkreet (Tekkon kinkurîto) (2006),8187
In the Shadow of the Moon (2007),8188
Interview (2007),8189
Resident Evil: Extinction (2007),8190
Mr. Woodcock (2007),8191
Good Luck Chuck (2007),8192
Into the Wild (2007),8193
"Game Plan, The (2007)",8194
"Lust, Caution (Se, jie) (2007)",8195
Feast of Love (2007),8196
Postal (2007),8197
"Seeker: The Dark Is Rising, The (2007)",8198
"Heartbreak Kid, The (2007)",8199
Dan in Real Life (2007),8200
"Darjeeling Limited, The (2007)",8201
We Own the Night (2007),8202
Elizabeth: The Golden Age (2007),8203
Michael Clayton (2007),8204
Sleuth (2007),8205
Lars and the Real Girl (2007),8206
30 Days of Night (2007),8207
Rendition (2007),8208
Things We Lost in the Fire (2007),8209
Reservation Road (2007),8210
Gone Baby Gone (2007),8211
"Comebacks, The (2007)",8212
"Assassination of Jesse James by the Coward Robert Ford, The (2007)",8213
Persepolis (2007),8214
Control (2007),8215
"Jane Austen Book Club, The (2007)",8216
Silk (2007),8217
Black Sheep (2006),8218
"Edge of Heaven, The (Auf der anderen Seite) (2007)",8219
Tyler Perry's Why Did I Get Married? (2007),8220
Saw IV (2007),8221
For the Bible Tells Me So (2007),8222
My Kid Could Paint That (2007),8223
Elite Squad (Tropa de Elite) (2007),8224
King of California (2007),8225
Martian Child (2007),8226
American Gangster (2007),8227
Bee Movie (2007),8228
Before the Devil Knows You're Dead (2007),8229
"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)",8230
No Country for Old Men (2007),8231
Be Kind Rewind (2008),8232
August Rush (2007),8233
"Desperate Hours, The (1955)",8234
"You, the Living (Du levande) (2007)",8235
"Man from Earth, The (2007)",8236
Lions For Lambs (2007),8237
Fred Claus (2007),8238
Beowulf (2007),8239
Mr. Magorium's Wonder Emporium (2007),8240
Love in the Time of Cholera (2007),8241
Southland Tales (2006),8242
"Evening with Kevin Smith 2: Evening Harder, An (2006)",8243
I Served the King of England (Obsluhoval jsem anglického krále) (2006),8244
Smiley Face (2007),8245
"Mist, The (2007)",8246
Enchanted (2007),8247
Hitman (2007),8248
P2 (2007),8249
Awake (2007),8250
"Golden Compass, The (2007)",8251
I Am Legend (2007),8252
Alvin and the Chipmunks (2007),8253
Futurama: Bender's Big Score (2007),8254
Margot at the Wedding (2007),8255
I'm Not There (2007),8256
"Savages, The (2007)",8257
Wrong Turn 2: Dead End (2007),8258
"Orphanage, The (Orfanato, El) (2007)",8259
Juno (2007),8260
"Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders (2006)",8261
My Blueberry Nights (2007),8262
Starting Out in the Evening (2007),8263
Helvetica (2007),8264
"Bucket List, The (2007)",8265
"Kite Runner, The (2007)",8266
Butterfly on a Wheel (Shattered) (2007),8267
"Go-Getter, The (2007)",8268
Wristcutters: A Love Story (2006),8269
Sweeney Todd: The Demon Barber of Fleet Street (2007),8270
National Treasure: Book of Secrets (2007),8271
There Will Be Blood (2007),8272
Charlie Wilson's War (2007),8273
AVPR: Aliens vs. Predator - Requiem (2007),8274
Walk Hard: The Dewey Cox Story (2007),8275
Rabbit Without Ears (Keinohrhasen) (2007),8276
"Great Debaters, The (2007)",8277
Dedication (2007),8278
"Water Horse: Legend of the Deep, The (2007)",8279
Battlestar Galactica: Razor (2007),8280
P.S. I Love You (2007),8281
"Perfect Holiday, The (2007)",8282
27 Dresses (2008),8283
Cassandra's Dream (2007),8284
D-War (Dragon Wars) (2007),8285
"Band's Visit, The (Bikur Ha-Tizmoret) (2007)",8286
[REC] (2007),8287
In the Name of the King: A Dungeon Siege Tale (2008),8288
Flawless (2007),8289
Cloverfield (2008),8290
Mad Money (2008),8291
Cleaner (2007),8292
He Was a Quiet Man (2007),8293
Cat Soup (Nekojiru-so) (2001),8294
"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",8295
One Missed Call (2008),8296
Untraceable (2008),8297
Rambo (Rambo 4) (2008),8298
Meet the Spartans (2008),8299
"Eye, The (2008)",8300
Strange Wilderness (2008),8301
Over Her Dead Body (2008),8302
"Signal, The (2007)",8303
Hellboy II: The Golden Army (2008),8304
In Bruges (2008),8305
Caramel (Sukkar banat) (2007),8306
Joe Strummer: The Future Is Unwritten (2007),8307
Teeth (2007),8308
"Welcome Home, Roscoe Jenkins (2008)",8309
Fool's Gold (2008),8310
Deep Water (2006),8311
Jumper (2008),8312
"Definitely, Maybe (2008)",8313
"Air I Breathe, The (2007)",8314
Vantage Point (2008),8315
"Spiderwick Chronicles, The (2008)",8316
Step Up 2 the Streets (2008),8317
Witless Protection (2008),8318
"Other Boleyn Girl, The (2008)",8319
Semi-Pro (2008),8320
Run Fatboy Run (2007),8321
Taxi to the Dark Side (2007),8322
Grace Is Gone (2007),8323
College Road Trip (2008),8324
"10,000 BC (2008)",8325
"Bank Job, The (2008)",8326
Doomsday (2008),8327
Horton Hears a Who! (2008),8328
Funny Games U.S. (2007),8329
"Counterfeiters, The (Die Fälscher) (2007)",8330
Mongol (2007),8331
"Love Guru, The (2008)",8332
Diary of the Dead (2007),8333
Hallam Foe (Mister Foe) (2007),8334
Penelope (2006),8335
City of Men (Cidade dos Homens) (2007),8336
Zeitgeist: The Movie (2007),8337
Justice League: The New Frontier (2008) ,8338
Then She Found Me (2007),8339
Heima (2007),8340
What Just Happened (2008),8341
Miss Pettigrew Lives for a Day (2008),8342
Snow Angels (2007),8343
Married Life (2007),8344
"Dark Knight, The (2008)",8345
"Hammer, The (2007)",8346
Never Back Down (2008),8347
CJ7 (Cheung Gong 7 hou) (2008),8348
Drillbit Taylor (2008),8349
"Under the Same Moon (Misma luna, La) (2007)",8350
Youth Without Youth (2007),8351
21 (2008),8352
Smart People (2008),8353
Leatherheads (2008),8354
Stop-Loss (2008),8355
Shine a Light (2008),8356
Julia (2008),8357
Inside (À l'intérieur) (2007),8358
Nim's Island (2008),8359
"Ruins, The (2008)",8360
Forgetting Sarah Marshall (2008),8361
Superhero Movie (2008),8362
Street Kings (2008),8363
"Visitor, The (2007)",8364
Harold & Kumar Escape from Guantanamo Bay (2008),8365
99 francs (2007),8366
Speed Racer (2008),8367
"Forbidden Kingdom, The (2008)",8368
Where in the World Is Osama Bin Laden? (2008),8369
"Life Before Her Eyes, The (2007)",8370
Happy-Go-Lucky (2008),8371
Religulous (2008),8372
Son of Rambow (2007),8373
Super High Me (2007),8374
Outsourced (2006),8375
Deception (2008),8376
Baby Mama (2008),8377
Expelled: No Intelligence Allowed (2008),8378
Prom Night (2008),8379
Iron Man (2008),8380
Made of Honor (2008),8381
Redbelt (2008),8382
Taken (2008),8383
"Flight of the Red Balloon (Voyage du ballon rouge, Le) (2007)",8384
"Fall, The (2006)",8385
Stargate: The Ark of Truth (2008),8386
Meet Bill (2007),8387
"American Crime, An (2007)",8388
What Happens in Vegas... (2008),8389
American Pie Presents Beta House (American Pie 6: Beta House) (2007),8390
Bella (2006),8391
"Chronicles of Narnia: Prince Caspian, The (2008)",8392
Reprise (2006),8393
Shelter (2007),8394
Young at Heart (a.k.a. Young@Heart) (2007),8395
"War, Inc. (2008)",8396
"Girl Next Door, The (2007)",8397
King Corn (2007),8398
Indiana Jones and the Kingdom of the Crystal Skull (2008),8399
Lake of Fire (2006),8400
"Oxford Murders, The (2007)",8401
Shutter (2008),8402
"Grand, The (2007)",8403
Sex and the City (2008),8404
"Strangers, The (2008)",8405
Savage Grace (2007),8406
"Bigger, Stronger, Faster* (2008)",8407
All the Boys Love Mandy Lane (2006),8408
Kung Fu Panda (2008),8409
Recount (2008),8410
You Don't Mess with the Zohan (2008),8411
"Promotion, The (2008)",8412
And When Did You Last See Your Father? (2007),8413
Stuck (2007),8414
Chaos Theory (2007),8415
Boy A (2007),8416
"Happening, The (2008)",8417
"Incredible Hulk, The (2008)",8418
WALL·E (2008),8419
Wanted (2008),8420
Hancock (2008),8421
Get Smart (2008),8422
Young People Fucking (a.k.a. YPF) (2007),8423
St. Trinian's (2007),8424
Futurama: The Beast with a Billion Backs (2008),8425
Kit Kittredge: An American Girl (2008),8426
Gonzo: The Life and Work of Dr. Hunter S. Thompson (2008),8427
"Wackness, The (2008)",8428
Up the Yangtze (2007),8429
Encounters at the End of the World (2008),8430
Standard Operating Procedure (2008),8431
Zombie Strippers! (2008),8432
Frosty the Snowman (1969),8433
Roman Polanski: Wanted and Desired (2008),8434
Mamma Mia! (2008),8435
Welcome to the Sticks (Bienvenue chez les Ch'tis) (2008),8436
Kabluey (2007),8437
Rogue (2007),8438
Towelhead (a.k.a. Nothing is Private) (2007),8439
"It's the Great Pumpkin, Charlie Brown (1966)",8440
Katyn (2007),8441
Journey to the Center of the Earth (2008),8442
Meet Dave (2008),8443
"Machine Girl, The (Kataude mashin gâru) (2008)",8444
Just Another Love Story (Kærlighed på film) (2007),8445
Death Note (2006),8446
Transsiberian (2008),8447
Space Chimps (2008),8448
Stargate: Continuum (2008),8449
Watchmen (2009),8450
Shotgun Stories (2007),8451
Felon (2008),8452
Step Brothers (2008),8453
Brideshead Revisited (2008),8454
"X-Files: I Want to Believe, The (2008)",8455
American Teen (2008),8456
Man on Wire (2008),8457
"Little Mermaid 2: Return to the Sea, The (2000)",8458
"Colour of Magic, The (Terry Pratchett's The Colour of Magic) (2008)",8459
Hogfather (Terry Pratchett's Hogfather) (2006),8460
Pathology (2008),8461
"Edge of Love, The (2008)",8462
Heart of a Dog (Sobachye serdtse) (1988),8463
"Mummy: Tomb of the Dragon Emperor, The (2008)",8464
Swing Vote (2008),8465
"Midnight Meat Train, The (2008)",8466
Frozen River (2008),8467
Bottle Shock (2008),8468
Vicky Cristina Barcelona (2008),8469
Batman: Gotham Knight (2008),8470
Pineapple Express (2008),8471
Red Cliff (Chi bi) (2008),8472
"Sisterhood of the Traveling Pants 2, The (2008)",8473
Hell Ride (2008),8474
Elegy (2008),8475
High School Musical 2 (2007),8476
Tropic Thunder (2008),8477
Star Wars: The Clone Wars (2008),8478
Henry Poole is Here (2008),8479
Mutant Chronicles (2008),8480
Waltz with Bashir (Vals im Bashir) (2008),8481
Let the Right One In (Låt den rätte komma in) (2008),8482
Hamlet 2 (2008),8483
Death Race (2008),8484
"House Bunny, The (2008)",8485
"Rocker, The (2008)",8486
I.O.U.S.A. (a.k.a. IOUSA) (2008),8487
Mirrors (2008),8488
Sukiyaki Western Django (2008),8489
Burn After Reading (2008),8490
Disaster Movie (2008),8491
Babylon A.D. (2008),8492
Traitor (2008),8493
College (2008),8494
"Women, The (2008)",8495
"Onion Movie, The (2008)",8496
"Spirit, The (2008)",8497
"Burning Plain, The (2008)",8498
Bangkok Dangerous (2008),8499
DarkBlueAlmostBlack (Azuloscurocasinegro) (2006),8500
"Foot Fist Way, The (2006)",8501
Righteous Kill (2008),8502
Lakeview Terrace (2008),8503
Ghost Town (2008),8504
Humboldt County (2008),8505
Appaloosa (2008),8506
Miracle at St. Anna (2008),8507
1984 (1956),8508
Eagle Eye (2008),8509
How to Lose Friends & Alienate People (2008),8510
Nights in Rodanthe (2008),8511
Nick and Norah's Infinite Playlist (2008),8512
Martyrs (2008),8513
Red (2008),8514
Gomorrah (Gomorra) (2008),8515
"Accidental Husband, The (2009)",8516
"Duchess, The (2008)",8517
Dead Leaves (2004),8518
FLCL (2000),8519
Rachel Getting Married (2008),8520
Body of Lies (2008),8521
City of Ember (2008),8522
Max Payne (2008),8523
Zack and Miri Make a Porno (2008),8524
W. (2008),8525
My Best Friend's Girl (2008),8526
"Synecdoche, New York (2008)",8527
"Secret Life of Bees, The (2008)",8528
Flash of Genius (2008),8529
"American Carol, An (2008)",8530
"Wave, The (Welle, Die) (2008)",8531
"Angus, Thongs and Perfect Snogging (2008)",8532
Quarantine (2008),8533
Lost Boys: The Tribe (2008),8534
Pride and Glory (2008),8535
"Express, The (2008)",8536
Lone Wolf and Cub: Baby Cart to Hades (Kozure Ôkami: Shinikazeni mukau ubaguruma) (1972),8537
Lone Wolf and Cub: Baby Cart in Peril (Kozure Ôkami: Oya no kokoro ko no kokoro) (1972),8538
Babylon 5: The Legend of the Rangers: To Live and Die in Starlight (2002),8539
Babylon 5: The Lost Tales - Voices in the Dark (2007),8540
RocknRolla (2008),8541
High School Musical 3: Senior Year (2008),8542
Futurama: Bender's Game (2008),8543
Tin Man (2007),8544
Madagascar: Escape 2 Africa (2008),8545
Blindness (2008),8546
Changeling (2008),8547
"Road, The (2009)",8548
Slumdog Millionaire (2008),8549
Quantum of Solace (2008),8550
Role Models (2008),8551
Tokyo! (2008),8552
Sauna (2008),8553
JCVD (2008),8554
Cinderella (1997),8555
Camp Rock (2008),8556
Farscape: The Peacekeeper Wars (2004),8557
Saw V (2008),8558
"Christmas Tale, A (Un conte de Noël) (2008)",8559
Sex Drive (2008),8560
The Island (2006),8561
Beverly Hills Chihuahua (2008),8562
"Class, The (Entre les murs) (2008)",8563
Splinter (2008),8564
Australia (2008),8565
Bolt (2008),8566
Milk (2008),8567
Twilight (2008),8568
Transporter 3 (2008),8569
Four Christmases (2008),8570
"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",8571
Surveillance (2008),8572
Fireproof (2008),8573
Igor (2008),8574
Hunger (2008),8575
Cadillac Records (2008),8576
Punisher: War Zone (2008),8577
Shrek the Halls (2007),8578
"Pervert's Guide to Cinema, The (2006)",8579
Wallace and Gromit in 'A Matter of Loaf and Death' (2008),8580
"Day the Earth Stood Still, The (2008)",8581
Che: Part One (2008),8582
Che: Part Two (2008),8583
Starship Troopers 3: Marauder (2008),8584
Doubt (2008),8585
Gran Torino (2008),8586
Frost/Nixon (2008),8587
"Reader, The (2008)",8588
I've Loved You So Long (Il y a longtemps que je t'aime) (2008),8589
Seven Pounds (2008),8590
"Wrestler, The (2008)",8591
"Curious Case of Benjamin Button, The (2008)",8592
Yes Man (2008),8593
Valkyrie (2008),8594
5 Centimeters per Second (Byôsoku 5 senchimêtoru) (2007),8595
War of the Worlds (2005),8596
Ben X (2007),8597
Alien Raiders (2008),8598
Bedtime Stories (2008),8599
Choke (2008),8600
Revolutionary Road (2008),8601
Blackadder Back & Forth (1999),8602
Blackadder's Christmas Carol (1988),8603
Dear Zachary: A Letter to a Son About His Father (2008),8604
Wild Child (2008),8605
Defiance (2008),8606
Zeitgeist: Addendum (2008),8607
Marley & Me (2008),8608
Ponyo (Gake no ue no Ponyo) (2008),8609
Wendy and Lucy (2008),8610
Open Season 2 (2008),8611
Last Chance Harvey (2008),8612
Ip Man (2008),8613
Passengers (2008),8614
"Tale of Despereaux, The (2008)",8615
Bride Wars (2009),8616
"Gamers, The: Dorkness Rising (2008)",8617
Mesrine: Killer Instinct (L'instinct de mort) (2008),8618
My Bloody Valentine 3-D (2009),8619
Castaway (1986),8620
Battle in Seattle (2007),8621
"Timecrimes (Cronocrímenes, Los) (2007)",8622
Underworld: Rise of the Lycans (2009),8623
Inkheart (2008),8624
Paul Blart: Mall Cop (2009),8625
Notorious (2009),8626
"Unborn, The (2009)",8627
Donkey Punch (2008),8628
Repo! The Genetic Opera (2008),8629
"Uninvited, The (2009)",8630
Night Train (2009),8631
Kummeli Goldrush (Kummeli kultakuume) (1997),8632
Outlander (2008),8633
"Grudge 3, The (2009)",8634
Eden Lake (2008),8635
Coraline (2009),8636
Chocolate (2008),8637
"Escapist, The (2008)",8638
Push (2009),8639
"International, The (2009)",8640
Two Lovers (2008),8641
He's Just Not That Into You (2009),8642
Dead Like Me: Life After Death (2009),8643
Futurama: Into the Wild Green Yonder (2009),8644
Hotel for Dogs (2009),8645
Afro Samurai: Resurrection (2009),8646
Jesus Christ Superstar (2000),8647
Departures (Okuribito) (2008),8648
Taking Chance (2009),8649
My Name Is Bruce (2007),8650
Funny People (2009),8651
Still Waiting... (2009),8652
Street Fighter: The Legend of Chun-Li (2009),8653
Away We Go (2009),8654
"Thick as Thieves (a.k.a. Code, The) (2009)",8655
"Divo, Il (2008)",8656
Friday the 13th (2009),8657
"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",8658
"Pink Panther 2, The (2009)",8659
Rock-A-Doodle (1991),8660
Dr. Horrible's Sing-Along Blog (2008),8661
Day of the Dead (2008),8662
"I Love You, Man (2009)",8663
Live Free or Die (2006),8664
Dance of the Dead (2008),8665
"Haunting in Connecticut, The (2009)",8666
Duplicity (2009),8667
Knowing (2009),8668
Sugar (2008),8669
Ong-Bak 2: The Beginning (Ong Bak 2) (2008),8670
"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",8671
Sunshine Cleaning (2008),8672
Kung Fu Panda: Secrets of the Furious Five (2008),8673
Echelon Conspiracy (2009),8674
Monsters vs. Aliens (2009),8675
Sita Sings the Blues (2008),8676
"Baader Meinhof Komplex, Der (2008)",8677
Big Stan (2007),8678
Strictly Sexual (2008),8679
Nothing But the Truth (2008),8680
Anvil! The Story of Anvil (2008),8681
Observe and Report (2009),8682
Adventureland (2009),8683
Confessions of a Shopaholic (2009),8684
The Butterfly Effect 3: Revelations (2009),8685
Revanche (2008),8686
Dragonball Evolution (2009),8687
"Fast & Furious (Fast and the Furious 4, The) (2009)",8688
In the Loop (2009),8689
"Boat That Rocked, The (a.k.a. Pirate Radio) (2009)",8690
17 Again (2009),8691
Inglourious Basterds (2009),8692
State of Play (2009),8693
"Damned United, The (2009)",8694
Crank: High Voltage (2009),8695
Moon (2009),8696
Mammoth (Mammut) (2009),8697
"Young Victoria, The (2009)",8698
"Informers, The (2008)",8699
X-Men Origins: Wolverine (2009),8700
"Girlfriend Experience, The (2009)",8701
Sin Nombre (2009),8702
Star Trek (2009),8703
Lymelife (2008),8704
"Great Buck Howard, The (2008)",8705
Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia) (2009),8706
S. Darko (S. Darko: A Donnie Darko Tale) (2009),8707
Earth (2007),8708
Stanley Kubrick: A Life in Pictures (2001),8709
Crossing Over (2009),8710
Angels & Demons (2009),8711
Balls Out: Gary the Tennis Coach (2009),8712
Powder Blue (2009),8713
Fanboys (2008),8714
Management (2008),8715
Terminator Salvation (2009),8716
Night at the Museum: Battle of the Smithsonian (2009),8717
Every Little Step (2008),8718
Lesbian Vampire Killers (2009),8719
"Brothers Bloom, The (2008)",8720
"Soloist, The (2009)",8721
"Last House on the Left, The (2009)",8722
Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997),8723
Drag Me to Hell (2009),8724
Up (2009),8725
Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005),8726
Easy Virtue (2008),8727
"Summer Hours (Heure d'été, L') (2008)",8728
Fired Up (2009),8729
Without a Paddle: Nature's Calling (2009),8730
In the Electric Mist (2009),8731
"Hangover, The (2009)",8732
Killshot (2008),8733
Antichrist (2009),8734
Sweeney Todd (2006),8735
New in Town (2009),8736
Dead Snow (Død snø) (2009),8737
Land of the Lost (2009),8738
"Taking of Pelham 1 2 3, The (2009)",8739
Flame and Citron (Flammen & Citronen) (2008),8740
"Stoning of Soraya M., The (2008)",8741
"Proposal, The (2009)",8742
Year One (2009),8743
Tyson (2008),8744
"Hurt Locker, The (2008)",8745
"Limits of Control, The (2009)",8746
Raiders of the Lost Ark: The Adaptation (1989),8747
Transformers: Revenge of the Fallen (2009),8748
Home (2009),8749
Phoebe in Wonderland (2008),8750
Whatever Works (2009),8751
Ghosts of Girlfriends Past (2009),8752
Public Enemies (2009),8753
Ice Age: Dawn of the Dinosaurs (2009),8754
Prison Break: The Final Break (2009),8755
Daria: Is It College Yet? (2002),8756
My Sister's Keeper (2009),8757
Watchmen: Tales of the Black Freighter (2009),8758
(500) Days of Summer (2009),8759
Brüno (Bruno) (2009),8760
"Librarian, The: The Curse of the Judas Chalice (2008)",8761
Franklyn (2008),8762
Harry Potter and the Half-Blood Prince (2009),8763
Roots (1977),8764
"Imaginarium of Doctor Parnassus, The (2009)",8765
Humpday (2009),8766
Ten Inch Hero (2007),8767
Tokyo Sonata (2008),8768
Visioneers (2008),8769
One Week (2008),8770
Orphan (2009),8771
"Ugly Truth, The (2009)",8772
"Collector, The (2009)",8773
"Perfect Getaway, A (2009)",8774
Aliens in the Attic (2009),8775
District 9 (2009),8776
Julie & Julia (2009),8777
Obsessed (2009),8778
Race to Witch Mountain (2009),8779
Hannah Montana: The Movie (2009),8780
G.I. Joe: The Rise of Cobra (2009),8781
Cold Souls (2009),8782
12 Rounds (2009),8783
"Killing Room, The (2009)",8784
Max Manus (2008),8785
Lost in Austen (2008),8786
Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),8787
"Ramen Girl, The (2008)",8788
"Goods: Live Hard, Sell Hard, The (2009)",8789
Adam (2009),8790
Gigantic (2008),8791
"Time Traveler's Wife, The (2009)",8792
Miss March (2009),8793
Bandslam (2009),8794
"I Love You, Beth Cooper (2009)",8795
Paper Heart (2009),8796
G-Force (2009),8797
Fighting (2009),8798
Tetro (2009),8799
Bronson (2009),8800
Lorna's Silence (Le silence de Lorna) (2008),8801
It Might Get Loud (2008),8802
Post Grad (2009),8803
Goodbye Solo (2008),8804
My Life in Ruins (2009),8805
Troll 2 (1990),8806
Taking Woodstock (2009),8807
Halloween II (2009),8808
"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",8809
9 (2009),8810
Frequently Asked Questions About Time Travel (2009),8811
"White Ribbon, The (Das weiße Band) (2009)",8812
Green Lantern: First Flight (2009),8813
Pandorum (2009),8814
"Men Who Stare at Goats, The (2009)",8815
"Hunt For Gollum, The (2009)",8816
Jennifer's Body (2009),8817
"Informant!, The (2009)",8818
Extract (2009),8819
"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",8820
Gamer (2009),8821
Cloudy with a Chance of Meatballs (2009),8822
"Food, Inc. (2008)",8823
Thirst (Bakjwi) (2009),8824
